Date,High_WST,Low_WST,Open_WST,Close_WST,Volume_WST
2001-09-05,6.477499961853027,6.409999847412109,6.465000152587891,6.477499961853027,49200
2001-09-06,6.477499961853027,6.457499980926514,6.477499961853027,6.457499980926514,15600
2001-09-07,6.46999979019165,6.372499942779541,6.460000038146973,6.409999847412109,38800
2001-09-10,6.474999904632568,6.420000076293945,6.425000190734863,6.422500133514404,128000
2001-09-17,6.237500190734863,5.949999809265137,6.197500228881836,5.949999809265137,201200
2001-09-18,5.962500095367432,5.925000190734863,5.962500095367432,5.929999828338623,20800
2001-09-19,5.949999809265137,5.912499904632568,5.9375,5.934999942779541,101600
2001-09-20,5.925000190734863,5.837500095367432,5.925000190734863,5.855000019073486,21600
2001-09-21,5.855000019073486,5.78000020980835,5.855000019073486,5.824999809265137,56000
2001-09-24,6.012499809265137,5.837500095367432,5.837500095367432,6.0,94400
2001-09-25,6.012499809265137,5.987500190734863,6.007500171661377,5.994999885559082,16400
2001-09-26,6.0,5.837500095367432,5.997499942779541,5.900000095367432,80800
2001-09-27,5.917500019073486,5.877500057220459,5.900000095367432,5.912499904632568,23200
2001-09-28,6.150000095367432,5.925000190734863,5.925000190734863,6.150000095367432,78000
2001-10-01,6.137499809265137,6.0625,6.137499809265137,6.074999809265137,32000
2001-10-02,6.0625,6.037499904632568,6.0625,6.047500133514404,7600
2001-10-03,6.045000076293945,5.945000171661377,6.034999847412109,5.997499942779541,58400
2001-10-04,6.027500152587891,6.0,6.0,6.022500038146973,298000
2001-10-05,6.022500038146973,5.994999885559082,6.012499809265137,5.994999885559082,16000
2001-10-08,6.012499809265137,5.982500076293945,5.987500190734863,6.012499809265137,82800
2001-10-09,6.007500171661377,5.989999771118164,6.007500171661377,5.989999771118164,8800
2001-10-10,6.09250020980835,5.994999885559082,5.994999885559082,6.09250020980835,46000
2001-10-11,6.09250020980835,5.989999771118164,6.09250020980835,5.989999771118164,86400
2001-10-12,6.0,5.980000019073486,6.0,5.987500190734863,16000
2001-10-15,6.0,5.949999809265137,5.949999809265137,5.96750020980835,43600
2001-10-16,6.0,5.824999809265137,5.96750020980835,5.862500190734863,62800
2001-10-17,6.487500190734863,6.337500095367432,6.449999809265137,6.337500095367432,1012800
2001-10-18,6.337500095367432,5.925000190734863,6.337500095367432,5.997499942779541,498800
2001-10-19,6.112500190734863,5.900000095367432,6.059999942779541,5.9375,562000
2001-10-22,5.929999828338623,5.860000133514404,5.860000133514404,5.929999828338623,50000
2001-10-23,6.0625,5.925000190734863,5.925000190734863,6.037499904632568,2351600
2001-10-24,6.047500133514404,6.03249979019165,6.045000076293945,6.03249979019165,70400
2001-10-25,6.050000190734863,6.037499904632568,6.047500133514404,6.050000190734863,59600
2001-10-26,6.139999866485596,6.039999961853027,6.039999961853027,6.122499942779541,33200
2001-10-29,6.159999847412109,6.087500095367432,6.122499942779541,6.09250020980835,70800
2001-10-30,6.112500190734863,6.09250020980835,6.09250020980835,6.097499847412109,50400
2001-10-31,6.112500190734863,6.090000152587891,6.107500076293945,6.099999904632568,206000
2001-11-01,6.099999904632568,6.09250020980835,6.09499979019165,6.099999904632568,48400
2001-11-02,6.099999904632568,6.039999961853027,6.099999904632568,6.050000190734863,21600
2001-11-05,6.112500190734863,6.054999828338623,6.054999828338623,6.112500190734863,159600
2001-11-06,6.159999847412109,6.087500095367432,6.087500095367432,6.159999847412109,45600
2001-11-07,6.139999866485596,6.037499904632568,6.139999866485596,6.037499904632568,354000
2001-11-08,6.112500190734863,6.039999961853027,6.039999961853027,6.097499847412109,188000
2001-11-09,6.09250020980835,6.0625,6.087500095367432,6.090000152587891,21200
2001-11-12,6.122499942779541,6.09499979019165,6.09499979019165,6.117499828338623,44000
2001-11-13,6.122499942779541,6.105000019073486,6.119999885559082,6.114999771118164,102800
2001-11-14,6.139999866485596,6.114999771118164,6.114999771118164,6.139999866485596,42000
2001-11-15,6.25,6.117499828338623,6.125,6.244999885559082,42400
2001-11-16,6.300000190734863,6.25,6.25,6.28249979019165,102000
2001-11-19,6.322500228881836,6.28000020980835,6.28000020980835,6.322500228881836,23200
2001-11-20,6.349999904632568,6.287499904632568,6.3125,6.287499904632568,22400
2001-11-21,6.295000076293945,6.292500019073486,6.292500019073486,6.292500019073486,1600
2001-11-23,6.300000190734863,6.275000095367432,6.287499904632568,6.300000190734863,13200
2001-11-26,6.412499904632568,6.295000076293945,6.295000076293945,6.412499904632568,95200
2001-11-27,6.492499828338623,6.412499904632568,6.412499904632568,6.492499828338623,55200
2001-11-28,6.525000095367432,6.487500190734863,6.492499828338623,6.502500057220459,42800
2001-11-29,7.012499809265137,6.502500057220459,6.502500057220459,7.012499809265137,69600
2001-11-30,7.074999809265137,6.800000190734863,6.974999904632568,6.800000190734863,207600
2001-12-03,6.800000190734863,6.682499885559082,6.800000190734863,6.682499885559082,58000
2001-12-04,6.849999904632568,6.637499809265137,6.670000076293945,6.840000152587891,76800
2001-12-05,6.862500190734863,6.775000095367432,6.84250020980835,6.802499771118164,104400
2001-12-06,6.8125,6.764999866485596,6.8125,6.775000095367432,32800
2001-12-07,6.8125,6.775000095367432,6.775000095367432,6.804999828338623,31200
2001-12-10,6.809999942779541,6.697500228881836,6.809999942779541,6.737500190734863,41200
2001-12-11,6.75,6.712500095367432,6.744999885559082,6.727499961853027,55600
2001-12-12,6.730000019073486,6.662499904632568,6.730000019073486,6.724999904632568,48800
2001-12-13,6.772500038146973,6.639999866485596,6.737500190734863,6.639999866485596,62400
2001-12-14,6.775000095367432,6.627500057220459,6.627500057220459,6.755000114440918,30400
2001-12-17,6.912499904632568,6.762499809265137,6.762499809265137,6.912499904632568,47600
2001-12-18,6.875,6.789999961853027,6.875,6.875,46400
2001-12-19,6.875,6.775000095367432,6.875,6.775000095367432,28400
2001-12-20,6.804999828338623,6.762499809265137,6.787499904632568,6.769999980926514,29200
2001-12-21,6.795000076293945,6.75,6.795000076293945,6.764999866485596,174400
2001-12-24,6.764999866485596,6.752500057220459,6.764999866485596,6.762499809265137,17600
2001-12-26,6.775000095367432,6.724999904632568,6.775000095367432,6.75,146800
2001-12-27,6.75,6.612500190734863,6.75,6.675000190734863,225600
2001-12-28,6.679999828338623,6.650000095367432,6.670000076293945,6.65749979019165,46800
2001-12-31,6.652500152587891,6.625,6.647500038146973,6.650000095367432,60400
2002-01-02,6.65749979019165,6.625,6.647500038146973,6.65749979019165,88400
2002-01-03,6.800000190734863,6.659999847412109,6.662499904632568,6.800000190734863,55200
2002-01-04,6.755000114440918,6.675000190734863,6.75,6.6875,84800
2002-01-07,6.71999979019165,6.684999942779541,6.712500095367432,6.6875,36800
2002-01-08,6.712500095367432,6.675000190734863,6.6875,6.695000171661377,69600
2002-01-09,6.817500114440918,6.675000190734863,6.699999809265137,6.784999847412109,58000
2002-01-10,6.775000095367432,6.650000095367432,6.775000095367432,6.710000038146973,57600
2002-01-11,6.730000019073486,6.632500171661377,6.71999979019165,6.632500171661377,36400
2002-01-14,6.637499809265137,6.574999809265137,6.637499809265137,6.574999809265137,121600
2002-01-15,6.587500095367432,6.487500190734863,6.587500095367432,6.537499904632568,129200
2002-01-16,6.550000190734863,6.4375,6.550000190734863,6.4375,24000
2002-01-17,6.512499809265137,6.4375,6.442500114440918,6.5,170400
2002-01-18,6.487500190734863,6.40500020980835,6.462500095367432,6.40500020980835,36800
2002-01-22,6.409999847412109,6.40500020980835,6.409999847412109,6.40749979019165,32000
2002-01-23,6.487500190734863,6.392499923706055,6.392499923706055,6.480000019073486,31200
2002-01-24,6.494999885559082,6.349999904632568,6.465000152587891,6.349999904632568,159600
2002-01-25,6.375,6.34499979019165,6.349999904632568,6.34499979019165,15600
2002-01-28,6.4375,6.324999809265137,6.324999809265137,6.4375,29600
2002-01-29,6.447500228881836,6.400000095367432,6.427499771118164,6.400000095367432,52800
2002-01-30,6.425000190734863,6.400000095367432,6.40749979019165,6.425000190734863,26000
2002-01-31,6.4375,6.397500038146973,6.412499904632568,6.4375,29600
2002-02-01,6.422500133514404,6.349999904632568,6.387499809265137,6.349999904632568,54000
2002-02-04,6.400000095367432,6.292500019073486,6.337500095367432,6.300000190734863,38800
2002-02-05,6.332499980926514,6.28000020980835,6.309999942779541,6.297500133514404,18000
2002-02-06,6.317500114440918,6.25,6.292500019073486,6.300000190734863,60000
2002-02-07,6.329999923706055,6.304999828338623,6.304999828338623,6.324999809265137,14400
2002-02-08,6.40749979019165,6.300000190734863,6.300000190734863,6.375,267200
2002-02-11,6.380000114440918,6.357500076293945,6.375,6.375,210400
2002-02-12,6.375,6.337500095367432,6.375,6.375,78800
2002-02-13,6.375,6.362500190734863,6.375,6.375,99600
2002-02-14,6.662499904632568,6.375,6.400000095367432,6.587500095367432,321200
2002-02-15,7.0,6.587500095367432,6.597499847412109,6.965000152587891,283200
2002-02-19,6.96999979019165,6.769999980926514,6.940000057220459,6.877500057220459,151200
2002-02-20,7.162499904632568,6.804999828338623,6.8125,7.162499904632568,106800
2002-02-21,7.199999809265137,7.125,7.130000114440918,7.127500057220459,243600
2002-02-22,7.267499923706055,7.127500057220459,7.137499809265137,7.212500095367432,281600
2002-02-25,7.300000190734863,7.237500190734863,7.25,7.287499904632568,144800
2002-02-26,7.244999885559082,7.150000095367432,7.237500190734863,7.212500095367432,70800
2002-02-27,7.227499961853027,7.1875,7.212500095367432,7.227499961853027,42400
2002-02-28,7.25,7.1875,7.25,7.237500190734863,101600
2002-03-01,7.25,7.125,7.212500095367432,7.25,220400
2002-03-04,7.275000095367432,7.210000038146973,7.244999885559082,7.252500057220459,131600
2002-03-05,7.252500057220459,7.162499904632568,7.252500057220459,7.237500190734863,100000
2002-03-06,7.247499942779541,7.1875,7.247499942779541,7.215000152587891,63600
2002-03-07,7.237500190734863,7.099999904632568,7.224999904632568,7.1875,106400
2002-03-08,7.237500190734863,7.175000190734863,7.175000190734863,7.237500190734863,84400
2002-03-11,7.275000095367432,7.175000190734863,7.224999904632568,7.257500171661377,252800
2002-03-12,7.25,7.190000057220459,7.25,7.207499980926514,69200
2002-03-13,7.25,7.150000095367432,7.170000076293945,7.199999809265137,114000
2002-03-14,7.199999809265137,7.125,7.199999809265137,7.167500019073486,40800
2002-03-15,7.179999828338623,7.117499828338623,7.117499828338623,7.177499771118164,70000
2002-03-18,7.204999923706055,7.175000190734863,7.175000190734863,7.204999923706055,68000
2002-03-19,7.237500190734863,7.199999809265137,7.199999809265137,7.237500190734863,87200
2002-03-20,7.255000114440918,7.199999809265137,7.237500190734863,7.199999809265137,50000
2002-03-21,7.267499923706055,7.202499866485596,7.202499866485596,7.25,175200
2002-03-22,7.25,7.175000190734863,7.25,7.199999809265137,92400
2002-03-25,7.574999809265137,7.195000171661377,7.195000171661377,7.324999809265137,196000
2002-03-26,7.5,7.337500095367432,7.337500095367432,7.5,49200
2002-03-27,7.632500171661377,7.487500190734863,7.5,7.5625,113600
2002-03-28,7.59250020980835,7.5,7.565000057220459,7.587500095367432,63600
2002-04-01,7.567500114440918,7.5,7.5625,7.5,47600
2002-04-02,7.53000020980835,7.497499942779541,7.512499809265137,7.514999866485596,21200
2002-04-03,7.514999866485596,7.474999904632568,7.512499809265137,7.474999904632568,105600
2002-04-04,7.525000095367432,7.46750020980835,7.46750020980835,7.5,50000
2002-04-05,7.534999847412109,7.46999979019165,7.492499828338623,7.46999979019165,64400
2002-04-08,7.5,7.474999904632568,7.487500190734863,7.5,45200
2002-04-09,7.5,7.372499942779541,7.5,7.375,84400
2002-04-10,7.514999866485596,7.375,7.375,7.514999866485596,150400
2002-04-11,7.512499809265137,7.425000190734863,7.507500171661377,7.425000190734863,90800
2002-04-12,7.502500057220459,7.4375,7.4375,7.502500057220459,111200
2002-04-15,7.5,7.4375,7.442500114440918,7.487500190734863,78000
2002-04-16,7.507500171661377,7.449999809265137,7.449999809265137,7.474999904632568,139200
2002-04-17,7.497499942779541,7.427499771118164,7.462500095367432,7.474999904632568,32400
2002-04-18,7.5,7.485000133514404,7.5,7.487500190734863,60800
2002-04-19,7.492499828338623,7.377500057220459,7.492499828338623,7.389999866485596,59200
2002-04-22,7.420000076293945,7.287499904632568,7.375,7.287499904632568,90800
2002-04-23,7.337500095367432,7.202499866485596,7.275000095367432,7.224999904632568,68400
2002-04-24,7.244999885559082,7.099999904632568,7.237500190734863,7.099999904632568,242800
2002-04-25,7.125,6.987500190734863,7.112500190734863,7.050000190734863,102800
2002-04-26,7.082499980926514,6.974999904632568,7.025000095367432,6.974999904632568,164400
2002-04-29,7.0625,6.987500190734863,6.987500190734863,7.0,166000
2002-04-30,7.017499923706055,6.974999904632568,7.0,7.0,106000
2002-05-01,7.125,6.974999904632568,6.997499942779541,7.099999904632568,354800
2002-05-02,7.21999979019165,7.087500095367432,7.087500095367432,7.21999979019165,34800
2002-05-03,7.257500171661377,7.175000190734863,7.199999809265137,7.247499942779541,49200
2002-05-06,7.372499942779541,7.199999809265137,7.25,7.324999809265137,74000
2002-05-07,7.387499809265137,7.324999809265137,7.324999809265137,7.375,128400
2002-05-08,7.400000095367432,7.327499866485596,7.400000095367432,7.347499847412109,50800
2002-05-09,7.347499847412109,7.275000095367432,7.347499847412109,7.275000095367432,55200
2002-05-10,7.28000020980835,7.1875,7.28000020980835,7.247499942779541,60400
2002-05-13,7.324999809265137,7.252500057220459,7.262499809265137,7.324999809265137,11600
2002-05-14,7.329999923706055,7.25,7.275000095367432,7.28000020980835,83600
2002-05-15,7.372499942779541,7.262499809265137,7.287499904632568,7.372499942779541,72400
2002-05-16,7.369999885559082,7.262499809265137,7.369999885559082,7.275000095367432,62000
2002-05-17,7.275000095367432,7.212500095367432,7.275000095367432,7.25,67600
2002-05-20,7.247499942779541,7.212500095367432,7.247499942779541,7.215000152587891,30800
2002-05-21,7.224999904632568,7.159999847412109,7.207499980926514,7.207499980926514,40000
2002-05-22,7.275000095367432,7.21999979019165,7.21999979019165,7.275000095367432,54400
2002-05-23,7.375,7.262499809265137,7.275000095367432,7.375,112400
2002-05-24,7.369999885559082,7.287499904632568,7.369999885559082,7.300000190734863,40000
2002-05-28,7.369999885559082,7.207499980926514,7.287499904632568,7.364999771118164,56400
2002-05-29,7.364999771118164,7.28000020980835,7.364999771118164,7.28000020980835,32400
2002-05-30,7.3125,7.25,7.28000020980835,7.287499904632568,48800
2002-05-31,7.3125,7.144999980926514,7.287499904632568,7.144999980926514,76000
2002-06-03,7.150000095367432,7.067500114440918,7.137499809265137,7.067500114440918,83600
2002-06-04,7.137499809265137,7.057499885559082,7.0625,7.137499809265137,51600
2002-06-05,7.1875,7.122499942779541,7.1875,7.125,48400
2002-06-06,7.125,7.0625,7.112500190734863,7.082499980926514,54400
2002-06-07,7.125,7.087500095367432,7.099999904632568,7.099999904632568,43200
2002-06-10,7.224999904632568,7.099999904632568,7.099999904632568,7.204999923706055,37200
2002-06-11,7.21999979019165,7.162499904632568,7.195000171661377,7.162499904632568,60000
2002-06-12,7.190000057220459,7.099999904632568,7.167500019073486,7.142499923706055,66800
2002-06-13,7.137499809265137,7.087500095367432,7.130000114440918,7.087500095367432,53600
2002-06-14,7.150000095367432,7.087500095367432,7.099999904632568,7.130000114440918,78400
2002-06-17,7.25,7.090000152587891,7.142499923706055,7.162499904632568,98000
2002-06-18,7.25,7.15500020980835,7.15749979019165,7.25,25200
2002-06-19,7.324999809265137,7.237500190734863,7.237500190734863,7.302499771118164,225600
2002-06-20,7.394999980926514,7.264999866485596,7.295000076293945,7.362500190734863,150400
2002-06-21,7.414999961853027,7.332499980926514,7.372499942779541,7.400000095367432,140400
2002-06-24,7.400000095367432,7.335000038146973,7.400000095367432,7.369999885559082,120000
2002-06-25,7.375,7.347499847412109,7.349999904632568,7.355000019073486,157600
2002-06-26,7.385000228881836,7.300000190734863,7.304999828338623,7.382500171661377,240400
2002-06-27,7.559999942779541,7.337500095367432,7.369999885559082,7.559999942779541,149600
2002-06-28,8.125,7.567500114440918,7.567500114440918,8.022500038146973,382400
2002-07-01,7.997499942779541,7.670000076293945,7.997499942779541,7.6875,146000
2002-07-02,7.75,7.525000095367432,7.695000171661377,7.545000076293945,108000
2002-07-03,7.617499828338623,7.525000095367432,7.59499979019165,7.59499979019165,58000
2002-07-05,7.664999961853027,7.597499847412109,7.597499847412109,7.642499923706055,34000
2002-07-08,7.614999771118164,7.5625,7.579999923706055,7.5625,95600
2002-07-09,7.572500228881836,7.400000095367432,7.5625,7.414999961853027,70800
2002-07-10,7.400000095367432,7.230000019073486,7.400000095367432,7.232500076293945,48000
2002-07-11,7.21999979019165,7.070000171661377,7.21750020980835,7.130000114440918,80400
2002-07-12,7.184999942779541,7.099999904632568,7.139999866485596,7.112500190734863,39200
2002-07-15,7.099999904632568,6.972499847412109,7.099999904632568,7.0625,77200
2002-07-16,7.137499809265137,6.974999904632568,7.050000190734863,6.974999904632568,67600
2002-07-17,7.162499904632568,6.96999979019165,6.96999979019165,7.162499904632568,51200
2002-07-18,7.125,6.612500190734863,7.125,6.635000228881836,166400
2002-07-19,6.632500171661377,6.337500095367432,6.632500171661377,6.362500190734863,109200
2002-07-22,6.449999809265137,6.295000076293945,6.300000190734863,6.449999809265137,104000
2002-07-23,6.449999809265137,6.199999809265137,6.449999809265137,6.222499847412109,106000
2002-07-24,6.425000190734863,6.1875,6.21999979019165,6.337500095367432,94400
2002-07-25,6.377500057220459,6.21999979019165,6.335000038146973,6.275000095367432,110400
2002-07-26,6.300000190734863,6.1875,6.28249979019165,6.224999904632568,37600
2002-07-29,6.389999866485596,6.224999904632568,6.237500190734863,6.389999866485596,165200
2002-07-30,6.525000095367432,6.337500095367432,6.400000095367432,6.519999980926514,60800
2002-07-31,6.587500095367432,6.525000095367432,6.525000095367432,6.53000020980835,36400
2002-08-01,6.550000190734863,6.474999904632568,6.550000190734863,6.497499942779541,26400
2002-08-02,6.577499866485596,6.412499904632568,6.510000228881836,6.4375,58400
2002-08-05,6.449999809265137,6.362500190734863,6.449999809265137,6.375,46400
2002-08-06,6.425000190734863,6.337500095367432,6.387499809265137,6.355000019073486,333200
2002-08-07,6.387499809265137,6.300000190734863,6.362500190734863,6.375,312000
2002-08-08,6.400000095367432,6.364999771118164,6.369999885559082,6.387499809265137,50400
2002-08-09,6.462500095367432,6.400000095367432,6.400000095367432,6.412499904632568,73200
2002-08-12,6.445000171661377,6.400000095367432,6.40749979019165,6.425000190734863,182400
2002-08-13,6.440000057220459,6.349999904632568,6.427499771118164,6.349999904632568,194000
