Date,High_WAB,Low_WAB,Open_WAB,Close_WAB,Volume_WAB
2001-09-10,6.75,6.605000019073486,6.699999809265137,6.690000057220459,163600
2001-09-17,6.75,6.449999809265137,6.650000095367432,6.449999809265137,650400
2001-09-18,6.599999904632568,6.454999923706055,6.454999923706055,6.545000076293945,56400
2001-09-19,6.59499979019165,6.324999809265137,6.59499979019165,6.389999866485596,151400
2001-09-20,6.195000171661377,6.0,6.0,6.054999828338623,144800
2001-09-21,6.039999961853027,5.5,6.0,5.789999961853027,198400
2001-09-24,5.949999809265137,5.599999904632568,5.599999904632568,5.755000114440918,77400
2001-09-25,6.300000190734863,5.760000228881836,5.804999828338623,5.994999885559082,274400
2001-09-26,5.994999885559082,5.559999942779541,5.994999885559082,5.574999809265137,159400
2001-09-27,5.619999885559082,5.534999847412109,5.574999809265137,5.534999847412109,108000
2001-09-28,5.574999809265137,5.449999809265137,5.5,5.449999809265137,247400
2001-10-01,5.800000190734863,5.400000095367432,5.449999809265137,5.724999904632568,164200
2001-10-02,5.75,5.599999904632568,5.75,5.664999961853027,49400
2001-10-03,5.960000038146973,5.635000228881836,5.670000076293945,5.960000038146973,79400
2001-10-04,6.0,5.75,5.960000038146973,5.800000190734863,184000
2001-10-05,5.795000076293945,5.494999885559082,5.795000076293945,5.75,252200
2001-10-08,5.849999904632568,5.739999771118164,5.739999771118164,5.84499979019165,51400
2001-10-09,5.849999904632568,5.534999847412109,5.849999904632568,5.534999847412109,84600
2001-10-10,5.800000190734863,5.514999866485596,5.534999847412109,5.579999923706055,95400
2001-10-11,5.800000190734863,5.599999904632568,5.630000114440918,5.644999980926514,136000
2001-10-12,5.710000038146973,5.5,5.695000171661377,5.514999866485596,66600
2001-10-15,5.625,5.449999809265137,5.449999809265137,5.519999980926514,169000
2001-10-16,5.619999885559082,5.400000095367432,5.550000190734863,5.614999771118164,141600
2001-10-17,5.625,5.519999980926514,5.590000152587891,5.574999809265137,86200
2001-10-18,5.690000057220459,5.574999809265137,5.625,5.690000057220459,52000
2001-10-19,5.800000190734863,5.699999809265137,5.724999904632568,5.699999809265137,82200
2001-10-22,5.75,5.514999866485596,5.695000171661377,5.71999979019165,115000
2001-10-23,5.75,5.619999885559082,5.71999979019165,5.664999961853027,95000
2001-10-24,5.860000133514404,5.675000190734863,5.684999942779541,5.849999904632568,159000
2001-10-25,6.175000190734863,5.824999809265137,5.855000019073486,6.0,670200
2001-10-26,6.125,5.974999904632568,6.025000095367432,6.0,659400
2001-10-29,6.159999847412109,6.0,6.125,6.135000228881836,150200
2001-10-30,6.25,6.034999847412109,6.085000038146973,6.175000190734863,281600
2001-10-31,6.199999809265137,6.019999980926514,6.175000190734863,6.099999904632568,88000
2001-11-01,6.239999771118164,6.054999828338623,6.099999904632568,6.235000133514404,195200
2001-11-02,6.389999866485596,6.125,6.25,6.375,107000
2001-11-05,6.329999923706055,6.0,6.324999809265137,6.15500020980835,152200
2001-11-06,6.239999771118164,6.050000190734863,6.150000095367432,6.210000038146973,62600
2001-11-07,6.300000190734863,6.125,6.159999847412109,6.244999885559082,104600
2001-11-08,6.25,6.119999885559082,6.25,6.164999961853027,40000
2001-11-09,6.179999828338623,5.974999904632568,6.114999771118164,6.065000057220459,161400
2001-11-12,6.150000095367432,6.014999866485596,6.114999771118164,6.125,158200
2001-11-13,6.349999904632568,6.199999809265137,6.349999904632568,6.300000190734863,177000
2001-11-14,6.619999885559082,6.105000019073486,6.275000095367432,6.34499979019165,161000
2001-11-15,6.380000114440918,6.25,6.349999904632568,6.25,107600
2001-11-16,6.324999809265137,6.164999961853027,6.255000114440918,6.175000190734863,82400
2001-11-19,6.300000190734863,6.0,6.199999809265137,6.300000190734863,133800
2001-11-20,6.300000190734863,6.150000095367432,6.300000190734863,6.224999904632568,82400
2001-11-21,6.255000114440918,6.150000095367432,6.230000019073486,6.210000038146973,78600
2001-11-23,6.494999885559082,6.150000095367432,6.260000228881836,6.400000095367432,68000
2001-11-26,6.625,6.324999809265137,6.40500020980835,6.449999809265137,243000
2001-11-27,6.605000019073486,6.46999979019165,6.5,6.585000038146973,309000
2001-11-28,6.5,6.255000114440918,6.494999885559082,6.40500020980835,283200
2001-11-29,6.394999980926514,6.329999923706055,6.355000019073486,6.349999904632568,88000
2001-11-30,6.389999866485596,6.0,6.349999904632568,6.0,131600
2001-12-03,6.144999980926514,6.0,6.025000095367432,6.074999809265137,158400
2001-12-04,6.199999809265137,6.050000190734863,6.074999809265137,6.175000190734863,251600
2001-12-05,6.465000152587891,6.150000095367432,6.175000190734863,6.224999904632568,247600
2001-12-06,6.489999771118164,6.25,6.25,6.429999828338623,197000
2001-12-07,6.5,6.389999866485596,6.429999828338623,6.400000095367432,150600
2001-12-10,6.414999961853027,6.340000152587891,6.375,6.380000114440918,188800
2001-12-11,6.599999904632568,6.349999904632568,6.400000095367432,6.474999904632568,485800
2001-12-12,6.324999809265137,5.949999809265137,6.125,6.230000019073486,271400
2001-12-13,6.485000133514404,6.230000019073486,6.230000019073486,6.239999771118164,125400
2001-12-14,6.275000095367432,5.940000057220459,6.25,6.15500020980835,391000
2001-12-17,6.340000152587891,5.994999885559082,6.204999923706055,6.224999904632568,408400
2001-12-18,6.599999904632568,6.324999809265137,6.324999809265137,6.519999980926514,279600
2001-12-19,6.485000133514404,6.130000114440918,6.485000133514404,6.190000057220459,256200
2001-12-20,6.28000020980835,6.0,6.275000095367432,6.065000057220459,128000
2001-12-21,6.125,5.974999904632568,6.114999771118164,5.994999885559082,206200
2001-12-24,5.994999885559082,5.900000095367432,5.989999771118164,5.989999771118164,93000
2001-12-26,6.025000095367432,5.925000190734863,5.989999771118164,5.949999809265137,181200
2001-12-27,6.074999809265137,5.949999809265137,5.949999809265137,6.045000076293945,108400
2001-12-28,6.150000095367432,6.0,6.0,6.09499979019165,87200
2001-12-31,6.25,6.025000095367432,6.099999904632568,6.150000095367432,276000
2002-01-02,6.159999847412109,6.079999923706055,6.15500020980835,6.144999980926514,30400
2002-01-03,6.284999847412109,6.09499979019165,6.125,6.119999885559082,94600
2002-01-04,6.125,6.074999809265137,6.119999885559082,6.125,308000
2002-01-07,6.105000019073486,6.019999980926514,6.099999904632568,6.025000095367432,2555400
2002-01-08,6.099999904632568,5.925000190734863,6.025000095367432,6.099999904632568,422800
2002-01-09,6.340000152587891,6.09499979019165,6.099999904632568,6.300000190734863,185400
2002-01-10,6.300000190734863,6.125,6.300000190734863,6.130000114440918,207800
2002-01-11,6.25,6.130000114440918,6.175000190734863,6.130000114440918,231000
2002-01-14,6.599999904632568,6.130000114440918,6.130000114440918,6.380000114440918,467800
2002-01-15,6.5,6.380000114440918,6.380000114440918,6.5,352800
2002-01-16,6.525000095367432,6.389999866485596,6.525000095367432,6.400000095367432,248600
2002-01-17,6.525000095367432,6.40500020980835,6.40500020980835,6.510000228881836,346200
2002-01-18,6.599999904632568,6.474999904632568,6.510000228881836,6.505000114440918,77800
2002-01-22,6.644999980926514,6.494999885559082,6.510000228881836,6.550000190734863,139800
2002-01-23,6.550000190734863,6.474999904632568,6.534999847412109,6.550000190734863,174000
2002-01-24,6.585000038146973,6.494999885559082,6.550000190734863,6.534999847412109,94000
2002-01-25,6.574999809265137,6.460000038146973,6.5,6.5,181000
2002-01-28,6.590000152587891,6.46999979019165,6.550000190734863,6.5,156200
2002-01-29,6.5,6.355000019073486,6.449999809265137,6.425000190734863,100000
2002-01-30,6.599999904632568,6.324999809265137,6.380000114440918,6.599999904632568,61800
2002-01-31,6.875,6.525000095367432,6.550000190734863,6.875,186400
2002-02-01,6.925000190734863,6.769999980926514,6.925000190734863,6.769999980926514,125800
2002-02-04,6.809999942779541,6.704999923706055,6.75,6.704999923706055,268000
2002-02-05,6.715000152587891,6.559999942779541,6.675000190734863,6.565000057220459,105400
2002-02-06,6.599999904632568,6.385000228881836,6.599999904632568,6.385000228881836,109200
2002-02-07,6.400000095367432,6.295000076293945,6.400000095367432,6.300000190734863,507200
2002-02-08,6.534999847412109,6.300000190734863,6.300000190734863,6.534999847412109,40400
2002-02-11,6.650000095367432,6.445000171661377,6.550000190734863,6.59499979019165,51400
2002-02-12,6.650000095367432,6.494999885559082,6.550000190734863,6.505000114440918,31000
2002-02-13,6.625,6.440000057220459,6.489999771118164,6.625,22600
2002-02-14,6.550000190734863,6.385000228881836,6.385000228881836,6.525000095367432,134800
2002-02-15,6.75,6.480000019073486,6.5,6.71999979019165,87800
2002-02-19,6.71999979019165,6.59499979019165,6.71999979019165,6.630000114440918,56200
2002-02-20,7.349999904632568,6.630000114440918,6.679999828338623,7.159999847412109,434000
2002-02-21,7.25,6.724999904632568,7.099999904632568,6.730000019073486,284800
2002-02-22,6.880000114440918,6.650000095367432,6.699999809265137,6.78000020980835,91600
2002-02-25,6.900000095367432,6.625,6.78000020980835,6.755000114440918,70600
2002-02-26,6.894999980926514,6.75,6.800000190734863,6.769999980926514,56600
2002-02-27,7.03000020980835,6.775000095367432,6.824999809265137,7.014999866485596,481200
2002-02-28,7.244999885559082,6.900000095367432,7.039999961853027,7.045000076293945,502000
2002-03-01,7.199999809265137,7.050000190734863,7.065000057220459,7.199999809265137,337200
2002-03-04,7.375,7.199999809265137,7.199999809265137,7.315000057220459,250800
2002-03-05,7.494999885559082,7.210000038146973,7.300000190734863,7.454999923706055,442200
2002-03-06,7.489999771118164,7.264999866485596,7.454999923706055,7.489999771118164,291600
2002-03-07,7.739999771118164,7.300000190734863,7.375,7.625,412600
2002-03-08,7.695000171661377,7.400000095367432,7.599999904632568,7.454999923706055,230000
2002-03-11,7.625,7.434999942779541,7.460000038146973,7.505000114440918,94800
2002-03-12,7.5,7.25,7.25,7.349999904632568,120400
2002-03-13,7.574999809265137,7.199999809265137,7.400000095367432,7.449999809265137,117400
2002-03-14,7.525000095367432,7.400000095367432,7.400000095367432,7.519999980926514,641600
2002-03-15,7.525000095367432,7.300000190734863,7.300000190734863,7.400000095367432,486200
2002-03-18,7.525000095367432,7.34499979019165,7.349999904632568,7.445000171661377,209000
2002-03-19,7.534999847412109,7.474999904632568,7.494999885559082,7.489999771118164,330800
2002-03-20,7.519999980926514,7.449999809265137,7.489999771118164,7.454999923706055,162600
2002-03-21,7.46999979019165,7.375,7.449999809265137,7.420000076293945,89600
2002-03-22,7.474999904632568,7.324999809265137,7.400000095367432,7.394999980926514,35200
2002-03-25,7.449999809265137,7.025000095367432,7.449999809265137,7.025000095367432,193200
2002-03-26,7.449999809265137,7.15500020980835,7.15500020980835,7.445000171661377,488200
2002-03-27,7.599999904632568,7.389999866485596,7.46999979019165,7.46999979019165,614200
2002-03-28,7.5,7.324999809265137,7.494999885559082,7.494999885559082,153800
2002-04-01,7.574999809265137,7.349999904632568,7.474999904632568,7.400000095367432,421000
2002-04-02,7.519999980926514,7.389999866485596,7.449999809265137,7.440000057220459,295000
2002-04-03,7.445000171661377,7.25,7.440000057220459,7.324999809265137,63000
2002-04-04,7.434999942779541,7.204999923706055,7.275000095367432,7.375,129200
2002-04-05,7.565000057220459,7.349999904632568,7.380000114440918,7.420000076293945,207400
2002-04-08,7.574999809265137,7.400000095367432,7.420000076293945,7.574999809265137,120200
2002-04-09,7.570000171661377,7.46999979019165,7.525000095367432,7.5,123800
2002-04-10,7.75,7.449999809265137,7.474999904632568,7.75,429200
2002-04-11,7.994999885559082,7.5,7.5,7.775000095367432,393000
2002-04-12,7.945000171661377,7.75,7.775000095367432,7.824999809265137,302600
2002-04-15,7.824999809265137,7.5,7.824999809265137,7.625,256000
2002-04-16,7.869999885559082,7.619999885559082,7.650000095367432,7.869999885559082,807200
2002-04-17,7.75,7.610000133514404,7.744999885559082,7.75,269000
2002-04-18,7.75,7.449999809265137,7.75,7.599999904632568,124800
2002-04-19,7.625,7.574999809265137,7.599999904632568,7.599999904632568,56400
2002-04-22,7.675000190734863,7.369999885559082,7.650000095367432,7.434999942779541,91800
2002-04-23,7.574999809265137,7.389999866485596,7.434999942779541,7.449999809265137,110200
2002-04-24,7.75,7.449999809265137,7.5,7.474999904632568,102200
2002-04-25,7.5,7.150000095367432,7.175000190734863,7.474999904632568,210800
2002-04-26,7.554999828338623,7.329999923706055,7.425000190734863,7.525000095367432,30200
2002-04-29,7.510000228881836,7.210000038146973,7.510000228881836,7.429999828338623,141200
2002-04-30,7.644999980926514,7.224999904632568,7.380000114440918,7.644999980926514,123600
2002-05-01,7.599999904632568,7.150000095367432,7.519999980926514,7.394999980926514,171600
2002-05-02,7.5,7.260000228881836,7.380000114440918,7.494999885559082,86800
2002-05-03,7.625,7.474999904632568,7.545000076293945,7.625,65200
2002-05-06,7.625,7.449999809265137,7.625,7.465000152587891,88600
2002-05-07,7.599999904632568,7.324999809265137,7.5,7.5,115800
2002-05-08,7.5,7.349999904632568,7.5,7.449999809265137,243200
2002-05-09,7.449999809265137,7.300000190734863,7.449999809265137,7.340000152587891,201600
2002-05-10,7.275000095367432,7.03000020980835,7.275000095367432,7.039999961853027,255200
2002-05-13,7.09499979019165,7.070000171661377,7.085000038146973,7.085000038146973,119600
2002-05-14,7.175000190734863,7.03000020980835,7.085000038146973,7.090000152587891,484600
2002-05-15,7.15500020980835,6.949999809265137,7.099999904632568,7.119999885559082,326200
2002-05-16,7.144999980926514,6.949999809265137,7.125,7.119999885559082,128800
2002-05-17,7.150000095367432,6.974999904632568,7.150000095367432,7.074999809265137,179400
2002-05-20,7.074999809265137,6.925000190734863,7.054999828338623,7.0,94600
2002-05-21,6.980000019073486,6.875,6.949999809265137,6.974999904632568,87000
2002-05-22,6.96999979019165,6.925000190734863,6.960000038146973,6.925000190734863,34800
2002-05-23,7.25,6.925000190734863,6.925000190734863,7.25,108600
2002-05-24,7.269999980926514,7.125,7.224999904632568,7.164999961853027,66200
2002-05-28,7.25,6.900000095367432,7.150000095367432,7.135000228881836,102000
2002-05-29,7.125,6.925000190734863,7.090000152587891,7.09499979019165,51600
2002-05-30,7.119999885559082,6.920000076293945,7.074999809265137,7.070000171661377,87400
2002-05-31,7.414999961853027,6.75,7.070000171661377,6.849999904632568,205400
2002-06-03,6.985000133514404,6.449999809265137,6.849999904632568,6.514999866485596,141800
2002-06-04,6.800000190734863,6.46999979019165,6.46999979019165,6.764999866485596,191800
2002-06-05,6.764999866485596,6.630000114440918,6.715000152587891,6.724999904632568,69200
2002-06-06,6.675000190734863,6.474999904632568,6.675000190734863,6.550000190734863,140200
2002-06-07,6.574999809265137,6.480000019073486,6.5,6.574999809265137,72400
2002-06-10,6.744999885559082,6.539999961853027,6.559999942779541,6.599999904632568,143200
2002-06-11,6.579999923706055,6.5,6.550000190734863,6.545000076293945,211400
2002-06-12,6.550000190734863,6.454999923706055,6.545000076293945,6.514999866485596,291600
2002-06-13,6.525000095367432,6.25,6.514999866485596,6.369999885559082,332000
2002-06-14,6.505000114440918,6.320000171661377,6.375,6.380000114440918,253400
2002-06-17,6.574999809265137,6.335000038146973,6.389999866485596,6.570000171661377,340200
2002-06-18,6.574999809265137,6.474999904632568,6.574999809265137,6.480000019073486,198600
2002-06-19,6.5,6.284999847412109,6.485000133514404,6.5,254400
2002-06-20,6.5,6.25,6.480000019073486,6.474999904632568,127800
2002-06-21,6.525000095367432,6.425000190734863,6.474999904632568,6.5,223400
2002-06-24,6.5,6.449999809265137,6.5,6.494999885559082,243600
2002-06-25,6.590000152587891,6.449999809265137,6.449999809265137,6.5,558400
2002-06-26,6.599999904632568,6.400000095367432,6.5,6.554999828338623,353600
2002-06-27,7.440000057220459,6.449999809265137,6.559999942779541,7.204999923706055,356600
2002-06-28,7.5,6.650000095367432,7.15500020980835,7.125,989200
2002-07-01,7.074999809265137,6.574999809265137,7.074999809265137,6.639999866485596,256200
2002-07-02,6.739999771118164,6.550000190734863,6.635000228881836,6.71999979019165,111400
2002-07-03,6.789999961853027,6.625,6.769999980926514,6.630000114440918,232600
2002-07-05,6.909999847412109,6.650000095367432,6.664999961853027,6.690000057220459,44200
2002-07-08,6.744999885559082,6.525000095367432,6.724999904632568,6.525000095367432,78000
2002-07-09,6.739999771118164,6.5,6.525000095367432,6.690000057220459,181200
2002-07-10,6.744999885559082,6.610000133514404,6.650000095367432,6.704999923706055,77800
2002-07-11,6.744999885559082,6.505000114440918,6.65500020980835,6.744999885559082,162400
2002-07-12,6.744999885559082,6.309999942779541,6.744999885559082,6.400000095367432,96200
2002-07-15,6.744999885559082,6.224999904632568,6.349999904632568,6.744999885559082,249200
2002-07-16,6.75,6.380000114440918,6.5,6.425000190734863,351200
2002-07-17,6.75,6.099999904632568,6.375,6.75,440800
2002-07-18,6.599999904632568,6.099999904632568,6.599999904632568,6.400000095367432,507200
2002-07-19,6.355000019073486,6.0,6.349999904632568,6.150000095367432,220000
2002-07-22,6.320000171661377,6.105000019073486,6.125,6.230000019073486,249800
2002-07-23,6.224999904632568,5.985000133514404,6.224999904632568,6.110000133514404,354800
2002-07-24,6.485000133514404,6.0,6.059999942779541,6.429999828338623,270000
2002-07-25,6.585000038146973,6.289999961853027,6.429999828338623,6.480000019073486,206200
2002-07-26,6.554999828338623,6.300000190734863,6.480000019073486,6.375,263200
2002-07-29,6.599999904632568,5.900000095367432,5.900000095367432,6.349999904632568,367400
2002-07-30,6.349999904632568,6.010000228881836,6.349999904632568,6.320000171661377,416400
2002-07-31,6.324999809265137,6.15500020980835,6.320000171661377,6.255000114440918,324600
2002-08-01,6.349999904632568,6.255000114440918,6.260000228881836,6.255000114440918,50600
2002-08-02,6.255000114440918,5.965000152587891,6.255000114440918,5.965000152587891,140400
2002-08-05,6.085000038146973,6.0,6.0,6.054999828338623,66600
2002-08-06,6.40500020980835,6.074999809265137,6.105000019073486,6.25,119000
2002-08-07,6.320000171661377,6.224999904632568,6.300000190734863,6.320000171661377,245400
2002-08-08,6.5,6.25,6.329999923706055,6.5,87000
2002-08-09,6.550000190734863,6.389999866485596,6.5,6.510000228881836,48200
2002-08-12,6.565000057220459,6.349999904632568,6.460000038146973,6.53000020980835,190400
2002-08-13,6.599999904632568,6.170000076293945,6.574999809265137,6.230000019073486,173200
2002-08-14,6.585000038146973,6.130000114440918,6.235000133514404,6.570000171661377,94800
2002-08-15,6.590000152587891,6.369999885559082,6.570000171661377,6.485000133514404,238800
2002-08-16,6.619999885559082,6.414999961853027,6.434999942779541,6.570000171661377,115400
2002-08-19,6.650000095367432,6.389999866485596,6.519999980926514,6.514999866485596,111400
2002-08-20,6.545000076293945,6.40500020980835,6.449999809265137,6.409999847412109,189800
2002-08-21,6.625,6.070000171661377,6.360000133514404,6.625,484000
2002-08-22,6.545000076293945,6.34499979019165,6.34499979019165,6.539999961853027,60000
2002-08-23,6.505000114440918,6.375,6.494999885559082,6.380000114440918,46200
2002-08-26,6.599999904632568,6.300000190734863,6.329999923706055,6.599999904632568,76400
2002-08-27,6.610000133514404,6.449999809265137,6.610000133514404,6.510000228881836,81400
2002-08-28,6.460000038146973,6.28000020980835,6.460000038146973,6.295000076293945,45600
